fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.1,0.18,0.74,3.0,0.044,2.0,2.0,0.9996,3.38,0.67,9.0
7.6,0.35,0.47,2.0,0.037000000000000005,2.0,1.0,0.99822,3.04,0.5,9.2
6.5,0.15,0.55,1.0,0.045,3.0,2.0,0.99482,2.97,0.4,9.3
7.6,0.29,0.42,0.0,0.035,0.0,0.0,0.9908,2.99,0.39,11.3
7.1,0.28,0.26,0.0,0.049,0.0,0.0,0.9934,3.15,0.38,9.4
6.7,0.28,0.34,1.0,0.048,1.0,1.0,0.99455,3.25,0.54,11.0
9.8,0.25,0.74,2.0,0.056,1.0,3.0,0.9977,3.06,0.43,10.0
5.0,0.33,0.23,2.0,0.03,0.0,2.0,0.99322,3.41,0.64,11.8
7.6,0.39,0.32,0.0,0.035,0.0,0.0,0.99144,3.08,0.6,12.5
5.9,0.32,0.39,0.0,0.114,0.0,1.0,0.9934,3.09,0.45,9.2
7.5,0.2,0.49,0.0,0.031,0.0,0.0,0.9918,3.06,0.62,11.1
8.3,0.4,0.41,1.0,0.05,0.0,1.0,0.9979,3.39,0.49,9.3
6.9,0.23,0.34,0.0,0.047,0.0,1.0,0.9944,3.2,0.52,9.7
6.0,0.28,0.52,1.0,0.028,1.0,1.0,0.99161,3.28,0.51,11.8
5.7,0.22,0.29,0.0,0.04,1.0,2.0,0.98999,3.17,0.36,12.1
7.1,0.12,0.32,2.0,0.054000000000000006,3.0,2.0,0.9962,3.4,0.41,9.4
6.4,0.25,0.57,0.0,0.062,0.0,1.0,0.99238,3.0,0.4,9.5
5.2,0.24,0.45,0.0,0.027000000000000003,0.0,1.0,0.992,3.55,0.49,11.2
7.8,0.965,0.6,4.0,0.07400000000000001,0.0,2.0,1.03898,3.39,0.69,11.7
6.2,0.44,0.18,1.0,0.096,1.0,3.0,0.99771,3.56,0.72,9.2
6.3,0.32,0.26,2.0,0.044,0.0,3.0,0.99611,3.11,0.58,9.9
7.8,0.28,0.22,0.0,0.056,0.0,1.0,0.9944,3.28,0.48,9.5
7.0,0.15,0.28,3.0,0.051,1.0,2.0,0.99792,2.96,0.39,9.0
6.6,0.24,0.27,3.0,0.035,2.0,3.0,0.9982,3.24,0.51,9.2
7.1,0.55,0.13,0.0,0.073,0.0,2.0,0.994,2.97,0.58,9.2
7.0,0.29,0.37,1.0,0.034,0.0,1.0,0.9928,3.17,0.44,10.8
7.6,0.2,0.3,2.0,0.056,2.0,3.0,0.999,3.14,0.46,8.9
8.1,0.12,0.38,0.0,0.034,1.0,0.0,0.99026,2.8,0.55,12.0
9.1,0.33,0.38,0.0,0.062,2.0,4.0,0.9958,3.1,0.7,9.5
7.0,0.12,0.28,1.0,0.057,0.0,0.0,0.9957,3.5,0.44,9.6
6.4,0.28,0.19,1.0,0.042,3.0,2.0,0.99435,3.31,0.35,10.2
7.3,0.815,0.09,2.0,0.044,2.0,3.0,0.99713,3.15,0.46,9.0
7.0,0.27,0.74,0.0,0.036000000000000004,1.0,1.0,0.9926,3.35,0.48,11.2
6.5,0.3,0.32,0.0,0.044,1.0,0.0,0.99185,3.37,0.68,11.0
7.4,0.3,0.22,1.0,0.053,1.0,2.0,0.9926,3.13,0.45,11.6
8.2,0.22,0.36,1.0,0.034,0.0,0.0,0.9944,3.01,0.38,10.5
6.6,0.26,0.31,1.0,0.138,1.0,2.0,0.9951,3.2,0.38,9.3
6.5,0.18,0.33,1.0,0.051,0.0,1.0,0.9965,3.28,0.44,8.7
7.0,0.29,0.37,0.0,0.035,1.0,1.0,0.99058,3.26,0.47,12.3
7.0,0.28,0.36,0.0,0.035,0.0,0.0,0.9899,3.09,0.46,12.1
7.2,0.24,0.24,0.0,0.045,0.0,2.0,0.99196,3.25,0.53,11.2
7.2,0.16,0.49,0.0,0.037000000000000005,1.0,1.0,0.9924,3.23,0.57,10.6
7.1,0.21,0.3,0.0,0.037000000000000005,2.0,1.0,0.9932,3.13,0.33,9.9
7.8,0.26,0.74,1.0,0.044,3.0,2.0,0.996,3.22,0.64,10.0
6.2,0.15,0.27,2.0,0.035,2.0,1.0,0.99602,3.12,0.38,9.1
6.7,0.11,0.34,1.0,0.043,1.0,1.0,0.9962,3.42,0.4,9.3
8.2,0.21,0.48,0.0,0.041,0.0,0.0,0.9958,3.17,0.57,9.9
7.2,0.23,0.38,2.0,0.058,2.0,3.0,0.9979,3.09,0.44,9.0
6.0,0.35,0.46,0.0,0.033,0.0,0.0,0.98934,3.24,0.35,12.1
6.6,0.24,0.33,2.0,0.032,0.0,0.0,0.99626,3.19,0.51,9.8
6.6,0.29,0.31,0.0,0.027000000000000003,1.0,0.0,0.99035,3.24,0.6,12.6
6.4,0.3,0.3,0.0,0.038,0.0,3.0,0.9937,3.2,0.62,9.9
6.7,0.21,0.37,0.0,0.034,1.0,0.0,0.9913,3.25,0.5,11.0
5.7,0.36,0.34,0.0,0.026,0.0,0.0,0.9907,3.41,0.45,11.9
9.2,0.18,0.49,0.0,0.041,1.0,1.0,0.9945,3.04,0.49,9.8
7.0,0.21,0.28,1.0,0.045,1.0,3.0,0.9954,3.25,0.54,10.4
6.9,0.38,0.29,2.0,0.048,2.0,3.0,0.99784,3.0,0.6,9.5
6.9,0.26,0.29,0.0,0.043,1.0,1.0,0.9902,3.16,0.31,12.5
6.5,0.18,0.34,0.0,0.04,2.0,2.0,0.9912,3.32,0.59,11.5
7.7,0.27,0.49,0.0,0.041,0.0,0.0,0.9914,3.16,0.42,12.5
6.6,0.34,0.27,1.0,0.059,0.0,1.0,0.9957,3.3,0.49,10.1
5.8,0.34,0.21,1.0,0.04,2.0,2.0,0.9941,3.29,0.62,10.0
7.0,0.34,0.1,0.0,0.044,0.0,0.0,0.9937,3.01,0.39,9.2
5.7,0.22,0.22,3.0,0.044,1.0,1.0,0.99855,3.24,0.48,9.0
6.8,0.2,0.59,0.0,0.147,1.0,1.0,0.993,3.05,0.38,9.1
7.2,0.21,0.35,3.0,0.048,1.0,2.0,0.9982,3.05,0.47,8.9
6.7,0.44,0.22,0.0,0.032,0.0,0.0,0.99015,3.26,0.53,12.8
6.4,0.16,0.25,0.0,0.047,0.0,0.0,0.9933,3.61,0.54,10.2
6.6,0.32,0.41,1.0,0.048,2.0,2.0,0.99537,3.2,0.46,9.4
7.0,0.24,0.34,0.0,0.031,1.0,1.0,0.99,3.06,0.39,11.9
7.2,0.2,0.61,3.0,0.043,0.0,0.0,0.9987,3.06,0.36,9.2
7.3,0.27,0.37,2.0,0.042,1.0,1.0,0.9979,3.48,0.75,9.9
7.0,0.3,0.32,1.0,0.034,1.0,0.0,0.9924,3.23,0.44,11.8
5.1,0.35,0.26,1.0,0.034,1.0,1.0,0.99188,3.38,0.4,11.5
7.2,0.29,0.2,1.0,0.046,2.0,2.0,0.99582,3.16,0.52,9.5
7.1,0.26,0.32,2.0,0.07400000000000001,1.0,1.0,0.998,2.96,0.42,9.2
7.9,0.26,0.33,2.0,0.039,3.0,3.0,0.9969,2.93,0.49,9.5
6.7,0.27,0.69,0.0,0.17600000000000002,1.0,1.0,0.99288,2.96,0.43,9.2
5.5,0.34,0.26,0.0,0.021,1.0,1.0,0.98919,3.55,0.49,13.0
6.2,0.23,0.35,0.0,0.051,0.0,1.0,0.9916,3.37,0.43,11.0
5.9,0.23,0.28,1.0,0.046,1.0,1.0,0.99432,3.23,0.53,10.6
6.5,0.19,0.26,1.0,0.04,1.0,1.0,0.995,3.26,0.68,9.5
6.3,0.26,0.49,0.0,0.052000000000000005,1.0,1.0,0.9924,2.99,0.61,9.8
6.2,0.45,0.73,1.0,0.099,2.0,3.0,0.99582,3.21,0.43,9.2
5.7,0.135,0.3,1.0,0.042,0.0,0.0,0.9946,3.31,0.42,9.3
5.0,0.33,0.16,0.0,0.049,0.0,0.0,0.9917,3.48,0.44,10.7
6.4,0.25,0.33,0.0,0.04,2.0,1.0,0.9906,3.19,0.48,11.3
6.4,0.42,0.46,1.0,0.05,3.0,2.0,0.99495,3.18,0.46,9.7
8.1,0.3,0.31,0.0,0.041,2.0,1.0,0.9914,2.99,0.45,11.1
5.6,0.295,0.26,0.0,0.035,1.0,0.0,0.99154,3.47,0.56,10.6
7.9,0.44,0.26,1.0,0.033,0.0,0.0,0.99117,3.17,0.52,12.7
7.0,0.24,0.18,0.0,0.046,0.0,0.0,0.994,3.38,0.47,10.1
6.1,0.45,0.27,0.0,0.039,0.0,0.0,0.9927,3.23,0.32,9.5
6.9,0.37,0.23,2.0,0.057,2.0,2.0,0.99568,3.23,0.42,10.0
6.9,0.19,0.49,1.0,0.036000000000000004,2.0,2.0,0.9932,3.2,0.27,11.5
6.8,0.31,0.25,2.0,0.043,1.0,2.0,0.9972,3.36,0.55,10.55
7.3,0.23,0.41,3.0,0.048,3.0,3.0,0.99863,3.16,0.71,9.4
8.2,0.3,0.44,2.0,0.043,2.0,2.0,0.99452,3.04,0.33,12.0
8.0,0.57,0.39,0.0,0.034,0.0,1.0,0.9917,3.29,0.67,12.8
4.8,0.225,0.38,0.0,0.07400000000000001,2.0,1.0,0.99132,3.31,0.4,10.3
6.4,0.22,0.38,1.0,0.044,1.0,1.0,0.99326,2.97,0.3,11.0
6.2,0.24,0.22,1.0,0.053,2.0,2.0,0.99545,3.23,0.52,9.3
6.7,0.22,0.39,2.0,0.038,3.0,2.0,0.99725,3.17,0.54,10.0
6.9,0.19,0.38,0.0,0.023,1.0,1.0,0.99047,3.11,0.38,11.4
7.3,0.22,0.49,2.0,0.031,2.0,2.0,0.9937,3.01,0.28,11.2
6.8,0.26,0.46,1.0,0.037000000000000005,2.0,2.0,0.99601,3.17,0.47,9.3
5.7,0.22,0.2,3.0,0.044,1.0,1.0,0.99862,3.22,0.46,8.9
6.5,0.32,0.12,2.0,0.033,1.0,2.0,0.9974,3.22,0.32,9.0
7.3,0.24,0.39,3.0,0.057,2.0,2.0,0.9999,3.21,0.36,8.6
6.5,0.2,0.33,0.0,0.039,1.0,1.0,0.99008,3.22,0.65,12.0
7.1,0.23,0.35,3.0,0.04,3.0,2.0,0.999,3.16,0.59,9.1
6.4,0.145,0.49,1.0,0.048,2.0,2.0,0.9946,3.56,0.44,10.8
6.9,0.29,0.3,1.0,0.026,1.0,1.0,0.99144,3.0,0.37,12.3
7.2,0.6,0.2,2.0,0.07,0.0,2.0,0.9971,3.03,0.54,9.1
8.3,0.26,0.31,0.0,0.029,0.0,1.0,0.99077,2.95,0.77,12.2
5.7,0.24,0.47,1.0,0.069,1.0,2.0,0.99391,3.11,0.46,9.73333333333333
7.0,0.23,0.42,1.0,0.042,1.0,1.0,0.99518,3.5,0.59,10.2
6.3,0.24,0.29,0.0,0.052000000000000005,2.0,2.0,0.9934,3.21,0.5,9.4
6.2,0.3,0.32,0.0,0.032,1.0,1.0,0.9911,3.28,0.41,11.2
8.6,0.22,0.33,0.0,0.031,1.0,0.0,0.99239,2.83,0.31,10.3
6.6,0.3,0.74,1.0,0.041,1.0,2.0,0.9946,3.21,0.45,9.9
6.3,0.29,0.14,1.0,0.045,2.0,2.0,0.99564,3.23,0.42,9.0
6.6,0.425,0.25,0.0,0.034,0.0,0.0,0.99082,3.05,0.41,11.4
6.3,0.21,0.28,0.0,0.051,2.0,1.0,0.9928,3.23,0.42,10.1
5.6,0.15,0.31,1.0,0.038,0.0,0.0,0.9923,3.3,0.39,10.5
6.5,0.27,0.19,1.0,0.045,4.0,2.0,0.99364,3.16,0.34,10.1
7.6,0.28,0.39,0.0,0.052000000000000005,0.0,1.0,0.9941,3.25,0.4,10.4
6.8,0.33,0.31,1.0,0.045,1.0,1.0,0.99226,3.06,0.55,12.2
5.8,0.32,0.31,0.0,0.049,0.0,2.0,0.99067,3.44,0.73,12.2
7.8,0.4,0.49,1.0,0.06,1.0,2.0,0.9966,3.26,0.58,11.3
6.6,0.27,0.49,1.0,0.049,3.0,3.0,0.9959,3.17,0.45,9.4
7.4,0.25,0.28,1.0,0.028,0.0,0.0,0.99238,2.94,0.37,11.5
6.4,0.27,0.32,1.0,0.24,3.0,2.0,0.9948,3.12,0.48,9.4
5.8,0.18,0.37,0.0,0.036000000000000004,0.0,0.0,0.98853,3.09,0.49,12.7
6.0,0.39,0.13,0.0,0.042,3.0,2.0,0.99114,3.06,0.52,10.6
6.1,0.28,0.25,3.0,0.044,2.0,2.0,0.9993,3.34,0.48,9.5
6.3,0.24,0.55,1.0,0.04,3.0,3.0,0.99596,3.24,0.5,9.2
5.7,0.26,0.27,0.0,0.201,3.0,3.0,0.9942,3.27,0.38,9.4
7.1,0.25,0.25,0.0,0.046,2.0,2.0,0.9925,3.2,0.42,11.0
6.4,0.26,0.26,0.0,0.052000000000000005,0.0,2.0,0.99304,3.09,0.54,9.3
7.2,0.31,0.41,1.0,0.053,0.0,0.0,0.9976,3.29,0.64,9.9
6.5,0.22,0.19,1.0,0.096,0.0,1.0,0.9937,3.02,0.44,9.6
6.9,0.19,0.31,3.0,0.043,1.0,2.0,0.99954,2.93,0.52,9.1
8.0,0.22,0.42,3.0,0.044,2.0,2.0,1.0003,3.21,0.69,8.6
5.7,0.25,0.27,2.0,0.04,0.0,1.0,0.99411,3.33,0.31,10.8
6.4,0.25,0.32,1.0,0.049,1.0,2.0,0.995,3.19,0.68,9.2
5.5,0.62,0.33,0.0,0.037000000000000005,0.0,1.0,0.98758,3.15,0.39,13.55
7.7,0.12,0.32,0.0,0.06,2.0,2.0,0.9952,3.37,0.42,9.2
5.6,0.245,0.32,0.0,0.047,0.0,2.0,0.9927,3.12,0.42,9.3
7.0,0.2,0.34,1.0,0.035,1.0,0.0,0.9928,3.19,0.46,11.5
7.8,0.19,0.32,1.0,0.015,2.0,1.0,0.99278,2.99,0.39,11.0
6.7,0.36,0.26,1.0,0.034,1.0,1.0,0.99119,2.99,0.3,12.2
7.7,0.39,0.28,1.0,0.035,1.0,1.0,0.9918,3.19,0.58,12.2
6.5,0.33,0.38,1.0,0.048,3.0,2.0,0.99492,3.14,0.5,9.6
7.8,0.26,0.31,0.0,0.025,0.0,0.0,0.99066,2.99,0.47,12.1
6.2,0.46,0.25,1.0,0.066,3.0,3.0,0.9939,3.25,0.52,9.8
6.1,0.28,0.32,0.0,0.042,0.0,3.0,0.9935,3.27,0.6,9.8
6.1,0.37,0.46,2.0,0.042,3.0,3.0,0.997,3.17,0.59,9.7
7.0,0.12,0.29,2.0,0.039,1.0,0.0,0.99564,3.19,0.38,9.8
6.4,0.29,0.3,1.0,0.209,3.0,2.0,0.99478,3.1,0.4,9.4
6.3,0.27,0.29,2.0,0.044,3.0,3.0,0.99782,3.14,0.4,8.8
6.6,0.23,0.32,0.0,0.041,0.0,0.0,0.9926,3.39,0.54,10.2
6.3,0.32,0.35,2.0,0.039,1.0,3.0,0.9984,3.36,0.5,9.4
7.3,0.26,0.53,2.0,0.047,3.0,2.0,0.9984,3.06,0.45,9.1
8.0,0.23,0.41,0.0,0.048,1.0,2.0,0.99168,3.09,0.47,11.2
5.7,0.32,0.38,1.0,0.033,0.0,0.0,0.991,3.42,0.42,11.8
6.4,0.22,0.38,1.0,0.044,1.0,1.0,0.99326,2.97,0.3,11.0
7.0,0.3,0.27,0.0,0.076,0.0,2.0,0.99344,3.1,0.52,10.1
6.1,0.41,0.04,0.0,0.036000000000000004,0.0,1.0,0.99228,3.24,0.61,9.9
6.3,0.22,0.28,0.0,0.042,1.0,0.0,0.98998,3.14,0.37,11.6
7.7,0.43,0.28,1.0,0.046,1.0,0.0,0.9918,3.16,0.56,12.2
6.4,0.17,0.27,2.0,0.047,0.0,0.0,0.99596,3.34,0.5,9.9
9.4,0.28,0.3,0.0,0.045,1.0,1.0,0.99534,3.11,0.49,9.3
8.4,0.27,0.46,1.0,0.048,1.0,3.0,0.9974,3.14,0.59,9.6
7.1,0.35,0.27,0.0,0.034,1.0,1.0,0.9897,3.26,0.38,13.1
6.0,0.21,0.3,1.0,0.036000000000000004,2.0,1.0,0.99368,3.18,0.39,10.6
6.4,0.16,0.22,0.0,0.04,1.0,2.0,0.9933,3.49,0.58,10.0
7.5,0.29,0.67,1.0,0.037000000000000005,2.0,2.0,0.9966,2.9,0.41,8.9
6.1,0.25,0.24,2.0,0.046,2.0,2.0,0.998,3.35,0.45,9.5
7.1,0.18,0.32,2.0,0.048,1.0,1.0,0.9967,2.92,0.54,9.4
8.3,0.2,0.35,0.0,0.05,0.0,0.0,0.992,3.13,0.38,10.5
6.6,0.21,0.38,0.0,0.026,1.0,1.0,0.9914,3.25,0.4,11.1
7.0,0.16,0.3,0.0,0.043,1.0,0.0,0.99047,2.88,0.47,11.2
7.7,0.35,0.49,1.0,0.033,2.0,2.0,0.9931,3.14,0.38,12.4
7.8,0.32,0.33,2.0,0.031,2.0,3.0,0.99692,3.07,0.58,9.6
7.8,0.43,0.49,2.0,0.033,1.0,2.0,0.9955,3.14,0.35,11.3
5.8,0.21,0.32,0.0,0.045,1.0,0.0,0.98946,3.23,0.94,12.4
6.7,0.13,0.57,1.0,0.056,3.0,2.0,0.99548,2.96,0.43,9.4
6.8,0.27,0.29,1.0,0.046,0.0,0.0,0.99458,3.34,0.48,10.6
6.5,0.22,0.19,0.0,0.064,1.0,3.0,0.99297,3.05,0.5,9.5
7.4,0.27,0.52,3.0,0.054000000000000006,1.0,1.0,0.99788,3.04,0.62,10.0333333333333
9.4,0.26,0.53,0.0,0.047,0.0,1.0,0.9921,3.23,0.28,12.5
7.4,0.16,0.27,3.0,0.05,0.0,1.0,0.9984,2.9,0.43,8.7
6.9,0.32,0.13,1.0,0.042,0.0,1.0,0.996,3.23,0.37,9.2
7.2,0.27,0.27,0.0,0.048,1.0,2.0,0.9936,3.1,0.51,9.2
7.0,0.3,0.51,2.0,0.05,1.0,2.0,0.9976,3.07,0.52,9.6
5.0,0.255,0.22,0.0,0.043,2.0,2.0,0.99238,3.75,0.76,11.3
8.8,0.28,0.45,1.0,0.022,0.0,0.0,0.9934,3.01,0.33,11.1
8.0,0.37,0.32,0.0,0.04,1.0,2.0,0.992,3.0,0.55,11.3
6.9,0.36,0.34,0.0,0.018000000000000002,3.0,1.0,0.9898,3.28,0.36,12.7
7.3,0.25,0.36,0.0,0.034,1.0,2.0,0.99085,3.25,0.4,11.9
7.1,0.28,0.19,1.0,0.04,2.0,2.0,0.99579,3.16,0.5,9.4
5.8,0.3,0.12,0.0,0.036000000000000004,3.0,2.0,0.99239,3.38,0.59,10.5
6.8,0.25,0.34,1.0,0.031,1.0,1.0,0.9927,3.21,0.38,10.6
6.8,0.21,0.49,3.0,0.06,2.0,2.0,0.9991,3.55,0.44,9.8
9.6,0.655,0.21,0.0,0.039,0.0,1.0,0.99188,3.0,1.0,12.6
7.6,0.345,0.26,0.0,0.043,0.0,1.0,0.9936,3.08,0.38,9.5
7.4,0.16,0.3,2.0,0.056,1.0,2.0,0.99825,2.9,0.44,8.7
5.8,0.29,0.27,0.0,0.062,0.0,1.0,0.99138,3.23,0.35,11.1
8.1,0.17,0.44,2.0,0.053,2.0,2.0,1.0006,3.28,0.75,8.8
5.9,0.21,0.28,1.0,0.053,1.0,3.0,0.9964,3.72,0.7,10.0
7.3,0.25,0.28,0.0,0.043,0.0,1.0,0.99338,3.38,0.56,10.1
5.9,0.29,0.16,1.0,0.044,2.0,3.0,0.99512,3.21,0.36,9.4
5.2,0.21,0.31,0.0,0.048,0.0,0.0,0.98953,3.24,0.37,12.0
7.4,0.24,0.4,0.0,0.032,0.0,0.0,0.992,3.09,0.39,11.1
7.3,0.3,0.34,0.0,0.044,1.0,1.0,0.99105,3.36,0.53,12.8
6.3,0.29,0.23,2.0,0.037000000000000005,0.0,0.0,0.99528,3.08,0.38,10.6
7.1,0.35,0.24,3.0,0.055,2.0,3.0,0.9988,3.12,0.49,8.8
6.4,0.26,0.3,0.0,0.025,1.0,1.0,0.992,3.21,0.47,10.6
6.5,0.22,0.25,3.0,0.05,2.0,1.0,1.0001,3.3,0.37,8.8
6.8,0.24,0.37,1.0,0.043,3.0,3.0,0.99579,3.2,0.5,9.4
6.9,0.44,0.42,1.0,0.048,0.0,2.0,0.9974,3.32,0.46,9.5
6.2,0.39,0.24,1.0,0.037000000000000005,2.0,1.0,0.99174,3.23,0.43,11.2
5.9,0.435,0.16,1.0,0.031,0.0,1.0,0.99151,3.24,0.46,12.2
7.0,0.24,0.47,0.0,0.043,0.0,1.0,0.99176,3.19,0.45,11.0
7.1,0.32,0.24,2.0,0.05,2.0,3.0,0.998,3.1,0.49,8.8
8.2,0.23,0.29,0.0,0.047,2.0,2.0,0.9933,3.13,0.5,10.2
6.9,0.15,0.29,0.0,0.033,0.0,0.0,0.99132,3.1,0.58,11.2
6.5,0.24,0.24,0.0,0.046,0.0,0.0,0.9928,3.19,0.39,9.8
7.4,0.27,0.26,2.0,0.053,2.0,2.0,0.99699,3.11,0.6,9.8
7.1,0.36,0.37,1.0,0.019,1.0,1.0,0.99036,3.08,0.49,12.7
6.3,0.22,0.33,0.0,0.041,3.0,2.0,0.9928,3.32,0.56,10.4
5.7,0.25,0.26,2.0,0.049,2.0,1.0,0.99691,3.08,0.45,9.4
5.7,0.22,0.22,3.0,0.044,1.0,1.0,0.99855,3.24,0.48,9.0
6.7,0.12,0.36,0.0,0.039,2.0,1.0,0.99229,3.07,0.67,10.1
6.0,0.27,0.28,1.0,0.063,1.0,3.0,0.9964,3.69,0.71,10.0
6.6,0.26,0.46,1.0,0.047,2.0,2.0,0.9958,3.2,0.54,9.1
7.5,0.23,0.36,1.0,0.036000000000000004,2.0,2.0,0.9938,3.04,0.32,11.0
6.9,0.19,0.35,1.0,0.045,2.0,1.0,0.9933,3.1,0.44,10.7
7.7,0.34,0.28,2.0,0.04,1.0,1.0,0.99815,3.27,0.29,9.2
7.2,0.25,0.39,3.0,0.038,2.0,2.0,0.9999,2.97,0.47,9.0
6.9,0.4,0.17,2.0,0.033,3.0,2.0,0.99754,3.08,0.49,9.4
6.2,0.19,0.38,1.0,0.019,0.0,0.0,0.98961,3.05,0.36,12.5
5.4,0.595,0.1,0.0,0.042,0.0,0.0,0.9932,3.36,0.38,9.3
5.7,0.31,0.29,1.0,0.05,1.0,1.0,0.99332,3.31,0.5,11.066666666666698
6.6,0.26,0.46,1.0,0.047,3.0,2.0,0.99594,3.2,0.45,9.3
6.1,0.16,0.27,2.0,0.064,3.0,2.0,0.9994,3.66,0.43,8.9
6.1,0.3,0.56,0.0,0.044,2.0,2.0,0.9924,3.3,0.57,10.9
6.4,0.33,0.3,1.0,0.041,2.0,2.0,0.99331,3.22,0.49,11.1
5.2,0.16,0.34,0.0,0.029,0.0,0.0,0.99155,3.25,0.51,10.1
6.9,0.26,0.38,2.0,0.044,1.0,1.0,0.99517,3.06,0.5,10.3
6.9,0.29,0.25,2.0,0.04,1.0,1.0,0.99552,3.05,0.65,10.4
7.0,0.28,0.33,3.0,0.043,2.0,2.0,0.9994,3.34,0.67,8.8
5.8,0.19,0.25,2.0,0.042,1.0,1.0,0.99646,3.22,0.41,9.2
5.9,0.29,0.16,1.0,0.044,2.0,3.0,0.99512,3.21,0.36,9.4
7.0,0.29,0.54,2.0,0.046,3.0,3.0,0.9966,3.05,0.61,9.5
7.15,0.17,0.24,2.0,0.119,2.0,2.0,0.99578,3.15,0.44,10.2
7.7,0.3,0.26,3.0,0.053,1.0,2.0,0.99976,3.2,0.5,10.4
6.5,0.08,0.33,0.0,0.028,0.0,0.0,0.991,3.34,0.7,12.0
6.6,0.13,0.3,1.0,0.058,2.0,1.0,0.9946,3.51,0.45,10.3
6.8,0.27,0.22,3.0,0.034,0.0,1.0,0.9989,3.07,0.53,9.2
7.0,0.3,0.28,0.0,0.042,0.0,2.0,0.99166,3.2,0.57,11.4
5.6,0.18,0.58,0.0,0.034,1.0,1.0,0.98984,3.51,0.6,12.0
7.2,0.25,0.28,2.0,0.055,2.0,3.0,0.9986,3.12,0.38,9.0
7.0,0.19,0.33,1.0,0.032,2.0,1.0,0.99182,3.31,0.38,12.2
6.4,0.24,0.49,1.0,0.053,0.0,1.0,0.9942,3.01,0.98,10.5
6.9,0.2,0.36,0.0,0.031,1.0,2.0,0.9931,3.35,0.56,11.0
8.4,0.17,0.31,1.0,0.052000000000000005,2.0,2.0,0.9953,3.24,0.38,9.8
6.1,0.32,0.33,2.0,0.036000000000000004,1.0,0.0,0.99521,3.34,0.52,10.2
6.8,0.18,0.28,0.0,0.027000000000000003,1.0,1.0,0.99089,3.15,0.45,11.0
7.2,0.15,0.39,0.0,0.043,0.0,2.0,0.9948,3.52,0.47,10.0
7.1,0.24,0.41,3.0,0.046,1.0,2.0,0.9998,3.32,0.39,8.7
7.4,0.38,0.34,1.0,0.052000000000000005,2.0,2.0,0.99627,3.11,0.52,9.2
6.6,0.25,0.3,0.0,0.046,1.0,1.0,0.993,3.42,0.51,10.1
7.0,0.14,0.28,0.0,0.026,0.0,0.0,0.99352,3.46,0.45,9.9
5.8,0.3,0.33,0.0,0.033,0.0,1.0,0.99057,3.2,0.44,11.7
6.1,0.27,0.32,0.0,0.034,0.0,1.0,0.9898,3.36,0.4,12.5
7.4,0.28,0.3,1.0,0.054000000000000006,2.0,2.0,0.9941,3.12,0.48,10.3
6.9,0.4,0.37,1.0,0.053,1.0,2.0,0.996,3.16,0.5,9.3
7.3,0.19,0.27,2.0,0.057,2.0,2.0,0.99807,2.94,0.41,8.8
6.9,0.21,0.28,0.0,0.056,2.0,2.0,0.9944,3.02,0.47,8.8
5.7,0.24,0.3,0.0,0.03,0.0,0.0,0.98968,3.37,0.43,12.4
6.6,0.16,0.25,2.0,0.049,3.0,1.0,0.995,3.16,0.38,10.0
6.1,0.21,0.38,0.0,0.039,1.0,1.0,0.98972,3.2,0.43,12.0
6.2,0.3,0.32,0.0,0.054000000000000006,1.0,2.0,0.99266,3.3,0.43,10.1
6.5,0.28,0.34,1.0,0.054000000000000006,0.0,1.0,0.99193,3.2,0.46,12.0
8.3,0.25,0.33,0.0,0.053,0.0,0.0,0.99404,2.89,0.48,9.5
5.9,0.3,0.29,0.0,0.036000000000000004,0.0,0.0,0.9904,3.19,0.38,11.3
7.3,0.2,0.44,0.0,0.045,0.0,0.0,0.9924,3.15,0.46,10.0
7.4,0.19,0.3,2.0,0.053,2.0,3.0,0.9986,3.14,0.49,9.1
5.6,0.295,0.2,0.0,0.049,0.0,1.0,0.99378,3.21,0.68,10.0
6.9,0.28,0.27,0.0,0.036000000000000004,2.0,1.0,0.9926,3.42,0.49,10.8
5.8,0.22,0.29,0.0,0.034,1.0,0.0,0.98936,3.14,0.36,11.1
7.1,0.27,0.27,2.0,0.041,0.0,1.0,0.99335,3.04,0.52,11.5
5.7,0.21,0.25,0.0,0.035,0.0,0.0,0.9902,3.31,0.52,11.4
7.8,0.26,0.49,0.0,0.045,0.0,1.0,0.9931,3.16,0.35,10.3
6.8,0.19,0.36,0.0,0.035,1.0,0.0,0.9917,3.15,0.54,10.8
7.3,0.36,0.34,3.0,0.057,2.0,2.0,0.99751,3.14,0.57,10.2
6.8,0.32,0.21,0.0,0.044,0.0,0.0,0.9932,3.17,0.39,9.4
6.4,0.29,0.44,0.0,0.2,3.0,2.0,0.9942,3.02,0.41,9.1
6.5,0.38,0.26,1.0,0.042,1.0,1.0,0.99067,3.06,0.5,12.3
7.5,0.32,0.26,0.0,0.042,0.0,1.0,0.9938,3.07,0.38,9.5
7.7,0.42,0.38,1.0,0.061,2.0,1.0,0.9966,3.4,0.58,11.0
6.5,0.28,0.34,0.0,0.04,1.0,1.0,0.99111,3.28,0.48,12.1
7.6,0.38,0.2,0.0,0.046,0.0,1.0,0.9944,3.15,0.41,9.4
