fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.4,0.43,0.32,0.0,0.048,0.0,0.0,0.992,3.08,0.41,11.4
6.6,0.3,0.45,2.0,0.038,2.0,3.0,0.9956,3.18,0.48,9.5
5.6,0.3,0.1,1.0,0.043,1.0,1.0,0.99382,3.14,0.48,9.8
6.8,0.27,0.28,2.0,0.038,0.0,0.0,0.9915,3.24,0.34,12.5
6.4,0.32,0.35,1.0,0.03,1.0,0.0,0.9912,3.36,0.6,12.5
7.5,0.24,0.31,3.0,0.05,0.0,2.0,0.99884,3.05,0.53,9.1
6.7,0.2,0.42,3.0,0.038,2.0,2.0,0.9987,3.16,0.5,9.4
6.0,0.41,0.21,0.0,0.05,0.0,1.0,0.9928,3.42,0.52,10.5
7.1,0.2,0.31,1.0,0.053,1.0,3.0,0.99587,3.31,0.59,10.4
6.4,0.28,0.22,3.0,0.039,2.0,2.0,0.99535,3.23,0.43,10.7
6.5,0.25,0.45,2.0,0.048,2.0,3.0,0.99576,3.2,0.53,9.1
6.0,0.28,0.52,1.0,0.028,1.0,0.0,0.99161,3.28,0.51,11.8
6.3,0.35,0.3,1.0,0.035,0.0,0.0,0.9927,3.27,0.41,11.0
5.8,0.33,0.2,4.0,0.047,0.0,2.0,0.9976,3.09,0.46,8.9
7.2,0.32,0.36,0.0,0.033,1.0,1.0,0.9906,3.1,0.71,12.3
6.9,0.16,0.37,0.0,0.034,1.0,0.0,0.98952,2.93,0.59,12.0
5.7,0.22,0.25,0.0,0.05,2.0,2.0,0.99099,3.44,0.62,11.1
7.3,0.2,0.39,0.0,0.048,0.0,0.0,0.99044,2.94,0.35,12.0
6.6,0.22,0.3,3.0,0.045,1.0,1.0,0.99704,3.14,0.37,10.6
7.0,0.35,0.24,0.0,0.04,0.0,1.0,0.9923,3.35,0.38,11.0
6.6,0.26,0.27,3.0,0.048,0.0,1.0,0.99606,2.87,0.49,9.7
7.0,0.14,0.32,2.0,0.039,2.0,1.0,0.9956,3.22,0.43,9.4
7.8,0.21,0.39,0.0,0.034,2.0,2.0,0.991,3.09,0.75,12.6
8.1,0.24,0.26,3.0,0.043,1.0,3.0,0.99676,3.11,0.49,10.0
7.1,0.43,0.3,1.0,0.025,0.0,1.0,0.99126,3.18,0.46,12.6
7.2,0.33,0.22,1.0,0.031,0.0,0.0,0.99076,2.97,0.52,12.2
6.8,0.32,0.34,1.0,0.05,0.0,1.0,0.9953,3.19,0.4,9.1
7.8,0.25,0.41,1.0,0.042,1.0,2.0,0.9954,3.36,0.45,10.0
5.7,0.15,0.28,1.0,0.045,2.0,2.0,0.9913,3.22,0.27,11.2
6.4,0.23,0.35,2.0,0.042,2.0,1.0,0.9967,3.23,0.47,9.2
8.5,0.3,0.28,0.0,0.054000000000000006,2.0,2.0,0.99543,3.21,0.43,9.4
6.8,0.22,0.35,4.0,0.039,1.0,2.0,0.9994,3.24,0.42,9.0
7.4,0.2,0.36,0.0,0.038,1.0,1.0,0.9926,3.36,0.34,9.9
6.6,0.16,0.57,0.0,0.13,2.0,1.0,0.9927,3.12,0.39,9.3
6.1,0.25,0.3,0.0,0.036000000000000004,1.0,1.0,0.991,3.34,0.56,10.8
7.2,0.26,0.3,0.0,0.033,1.0,2.0,0.9909,3.33,0.43,12.1
6.7,0.41,0.27,0.0,0.033,0.0,0.0,0.99086,3.05,0.34,11.7
6.4,0.31,0.31,3.0,0.045,2.0,2.0,0.99546,3.02,0.59,10.2
8.0,0.17,0.29,0.0,0.029,2.0,1.0,0.98944,3.03,0.33,12.9
6.8,0.45,0.28,4.0,0.031,0.0,1.0,1.00295,3.06,0.42,10.6
7.4,0.22,0.28,2.0,0.046,0.0,1.0,0.99468,3.1,0.55,10.8
6.9,0.18,0.3,0.0,0.038,1.0,3.0,0.9914,3.32,0.37,12.2
6.6,0.17,0.26,2.0,0.052000000000000005,1.0,1.0,0.99388,3.16,0.37,10.0
6.4,0.44,0.44,3.0,0.048,0.0,3.0,0.99955,3.26,0.54,8.8
8.9,0.34,0.34,0.0,0.056,0.0,2.0,0.9946,3.14,0.47,9.7
6.0,0.28,0.22,3.0,0.048,1.0,2.0,0.9957,3.2,0.46,10.1
7.2,0.29,0.53,4.0,0.047,2.0,2.0,0.9992,3.09,0.52,9.6
6.8,0.23,0.42,2.0,0.044,2.0,3.0,0.9958,3.22,0.48,9.3
6.8,0.39,0.34,2.0,0.02,1.0,1.0,0.99212,3.18,0.44,12.0
7.2,0.4,0.24,2.0,0.055,1.0,2.0,0.99626,3.2,0.52,9.2
6.8,0.32,0.37,0.0,0.023,0.0,0.0,0.9902,3.14,0.53,12.7
6.8,0.18,0.28,2.0,0.039,0.0,1.0,0.99406,3.11,0.45,10.9
9.0,0.31,0.48,1.0,0.043,0.0,0.0,0.9938,2.9,0.38,11.6
9.9,1.005,0.46,0.0,0.046,1.0,2.0,0.9966,3.02,0.49,10.2
6.2,0.29,0.32,1.0,0.026,1.0,1.0,0.9892,3.31,0.37,13.1
6.9,0.19,0.33,0.0,0.043,2.0,2.0,0.9925,3.44,0.52,10.8
6.9,0.28,0.37,2.0,0.037000000000000005,0.0,0.0,0.9948,3.05,0.54,11.1
6.6,0.55,0.01,0.0,0.034,2.0,1.0,0.9906,3.15,0.3,11.9
7.4,0.19,0.31,3.0,0.045,1.0,3.0,0.9986,3.1,0.5,9.2
6.7,0.53,0.29,1.0,0.069,0.0,1.0,0.99014,3.22,0.59,13.4
6.9,0.32,0.17,2.0,0.042,2.0,3.0,0.9959,3.13,0.4,8.9
6.5,0.25,0.32,2.0,0.045,1.0,1.0,0.99636,3.18,0.52,9.6
6.1,0.22,0.25,3.0,0.035,2.0,1.0,0.99481,3.21,0.4,10.7
6.4,0.34,0.2,3.0,0.06,1.0,2.0,0.9983,3.13,0.45,9.0
6.7,0.17,0.5,0.0,0.043,0.0,1.0,0.9923,3.15,0.45,10.3
6.9,0.23,0.41,2.0,0.03,1.0,1.0,0.99368,3.22,0.54,11.0
6.5,0.26,0.39,0.0,0.02,0.0,0.0,0.99089,3.25,0.75,11.3
7.5,0.24,0.31,3.0,0.05,0.0,2.0,0.99884,3.05,0.53,9.1
6.8,0.23,0.42,2.0,0.044,2.0,3.0,0.9958,3.22,0.48,9.3
6.4,0.105,0.29,0.0,0.035,1.0,1.0,0.99142,3.17,0.55,10.7
7.0,0.33,0.78,2.0,0.042,0.0,3.0,0.99435,3.01,0.55,11.0
7.1,0.2,0.27,2.0,0.037000000000000005,0.0,0.0,0.99444,3.04,0.37,10.5
7.9,0.22,0.24,1.0,0.044,1.0,2.0,0.9927,2.99,0.28,11.5
6.0,0.28,0.49,1.0,0.048,2.0,3.0,0.9953,3.19,0.47,9.3
7.6,0.35,0.46,3.0,0.047,1.0,2.0,0.99709,3.03,0.53,10.3
6.4,0.22,0.38,2.0,0.044,1.0,1.0,0.99326,2.97,0.3,11.0
6.4,0.22,0.56,3.0,0.055,0.0,2.0,0.998,2.98,0.4,9.1
7.3,0.37,0.16,3.0,0.048,2.0,3.0,0.99902,3.13,0.45,8.9
6.2,0.25,0.54,1.0,0.046,2.0,2.0,0.99454,3.19,0.7,10.4
6.5,0.43,0.28,3.0,0.032,1.0,0.0,0.9922,3.02,0.38,12.4
6.7,0.24,0.46,0.0,0.033,0.0,1.0,0.99045,3.1,0.62,11.9
7.1,0.44,0.27,2.0,0.057,2.0,2.0,0.99257,3.16,0.36,11.8
5.9,0.26,0.27,4.0,0.048,2.0,2.0,0.9993,3.35,0.44,9.4
7.1,0.29,0.49,0.0,0.031,1.0,0.0,0.9893,3.07,0.33,12.2
7.6,0.28,0.49,4.0,0.06,1.0,2.0,1.00196,3.01,0.44,8.5
6.1,0.34,0.27,0.0,0.024,0.0,0.0,0.9906,3.4,0.67,12.2
7.1,0.23,0.35,4.0,0.04,2.0,2.0,0.999,3.16,0.59,9.1
7.2,0.2,0.22,0.0,0.044,0.0,0.0,0.99471,3.37,0.53,10.0
6.2,0.23,0.36,4.0,0.039,1.0,1.0,0.99946,3.23,0.43,8.8
6.3,0.2,0.24,0.0,0.052000000000000005,1.0,1.0,0.99374,3.8,0.66,10.8
7.2,0.14,0.35,0.0,0.036000000000000004,0.0,0.0,0.9938,3.46,0.39,9.9
6.1,0.23,0.27,2.0,0.055,2.0,1.0,0.99534,3.16,0.4,10.2
6.2,0.235,0.34,0.0,0.036000000000000004,0.0,1.0,0.99032,3.4,0.44,12.2
5.4,0.22,0.35,1.0,0.029,0.0,0.0,0.99092,3.29,0.44,12.5
6.4,0.33,0.24,0.0,0.054000000000000006,0.0,1.0,0.9943,3.36,0.5,9.3
6.6,0.21,0.5,2.0,0.036000000000000004,1.0,3.0,0.99294,2.96,0.56,11.0
5.8,0.25,0.28,3.0,0.056,1.0,2.0,0.99755,3.42,0.43,9.5
6.7,0.105,0.32,3.0,0.051,1.0,1.0,0.998,3.54,0.45,9.2
6.8,0.28,0.6,0.0,0.132,1.0,1.0,0.9934,3.09,0.44,9.1
6.7,0.43,0.23,1.0,0.157,1.0,2.0,0.99471,3.17,0.49,9.4
8.3,0.14,0.45,0.0,0.039,0.0,0.0,0.99215,3.02,0.56,11.0
6.1,0.18,0.38,0.0,0.033,0.0,1.0,0.98962,3.16,0.49,12.4
7.6,0.29,0.49,2.0,0.03,1.0,3.0,0.9938,3.13,0.38,12.3
7.1,0.29,0.34,2.0,0.036000000000000004,1.0,1.0,0.99397,3.21,0.4,10.7
6.6,0.38,0.28,0.0,0.043,0.0,0.0,0.98924,3.21,0.47,13.2
5.9,0.34,0.3,1.0,0.035,2.0,1.0,0.99016,3.09,0.34,12.0
6.3,0.23,0.33,1.0,0.052000000000000005,0.0,1.0,0.9938,3.23,0.46,10.4
6.3,0.28,0.34,2.0,0.038,1.0,1.0,0.99248,3.26,0.29,12.1
7.1,0.28,0.26,0.0,0.049,0.0,0.0,0.9934,3.15,0.38,9.4
8.0,0.55,0.42,3.0,0.211,1.0,3.0,0.9988,2.99,0.56,9.3
6.8,0.18,0.3,3.0,0.062,0.0,2.0,0.99808,3.0,0.52,9.0
7.7,0.29,0.48,0.0,0.049,1.0,2.0,0.9931,3.17,0.64,10.6
7.2,0.23,0.39,0.0,0.053,0.0,1.0,0.99166,3.18,0.47,11.1
6.0,0.34,0.24,1.0,0.06,0.0,1.0,0.9951,3.25,0.44,9.0
5.6,0.15,0.26,1.0,0.051,2.0,1.0,0.99336,3.47,0.5,11.0
7.0,0.27,0.36,4.0,0.045,1.0,2.0,1.001,3.0,0.45,8.8
6.7,0.38,0.26,2.0,0.036000000000000004,1.0,0.0,0.9919,2.98,0.37,12.4
6.9,0.38,0.29,3.0,0.048,2.0,3.0,0.99784,3.0,0.6,9.5
6.9,0.33,0.21,0.0,0.053,1.0,2.0,0.9927,3.12,0.45,9.4
6.6,0.19,0.41,2.0,0.046,2.0,2.0,0.9954,3.14,0.57,9.8
7.1,0.33,0.18,1.0,0.094,0.0,2.0,0.99474,2.9,0.49,9.5
6.0,0.28,0.29,4.0,0.051,1.0,2.0,0.99911,3.14,0.5,9.0
5.4,0.205,0.16,3.0,0.051,1.0,1.0,0.99564,3.4,0.38,10.8
6.2,0.23,0.36,4.0,0.039,1.0,1.0,0.99946,3.23,0.43,8.8
6.7,0.41,0.24,1.0,0.035,1.0,1.0,0.9901,3.12,0.44,12.8933333333333
5.8,0.28,0.34,0.0,0.037000000000000005,0.0,1.0,0.98986,3.36,0.33,12.8
6.0,0.22,0.28,0.0,0.034,1.0,0.0,0.98862,3.22,0.38,12.6
6.3,0.3,0.2,1.0,0.039,1.0,1.0,0.99158,3.0,0.38,10.7
6.1,0.33,0.32,2.0,0.052000000000000005,2.0,2.0,0.99657,3.39,0.65,9.5
6.7,0.35,0.48,2.0,0.056,1.0,2.0,0.99628,3.04,0.47,9.4
8.1,0.26,0.33,3.0,0.052000000000000005,2.0,2.0,0.9976,3.03,0.49,10.2
6.8,0.18,0.37,0.0,0.055,1.0,2.0,0.9934,3.08,0.45,9.1
6.9,0.115,0.35,1.0,0.048,1.0,1.0,0.9939,3.32,0.42,10.2
8.8,0.2,0.43,3.0,0.053,2.0,2.0,1.0008,3.28,0.79,8.8
5.5,0.28,0.21,0.0,0.032,0.0,0.0,0.99027,3.42,0.42,12.5
7.6,0.27,0.3,2.0,0.018000000000000002,0.0,0.0,0.9938,3.08,0.29,11.0
6.7,0.21,0.34,0.0,0.035,1.0,1.0,0.98949,3.24,0.36,12.6
6.3,0.17,0.32,1.0,0.04,1.0,1.0,0.99182,3.24,0.43,11.3
6.5,0.17,0.54,2.0,0.08199999999999999,2.0,2.0,0.9959,2.89,0.39,8.8
8.2,0.2,0.49,0.0,0.057,0.0,1.0,0.9928,3.19,0.35,11.5
7.2,0.36,0.36,1.0,0.038,0.0,0.0,0.9914,2.93,0.59,12.5
6.8,0.39,0.31,3.0,0.043,0.0,2.0,0.9988,3.17,0.54,9.1
7.8,0.27,0.34,0.0,0.046,0.0,2.0,0.9927,3.05,0.45,10.5
6.9,0.54,0.32,3.0,0.05,2.0,3.0,0.9973,3.2,0.5,9.6
7.3,0.28,0.42,3.0,0.04,1.0,2.0,0.9994,3.28,0.82,9.0
7.6,0.31,0.23,3.0,0.054000000000000006,0.0,1.0,0.99836,3.16,0.5,9.7
6.5,0.28,0.38,2.0,0.031,2.0,3.0,0.99154,3.03,0.42,13.1
5.5,0.335,0.3,0.0,0.071,0.0,1.0,0.9924,3.14,0.51,9.6
6.1,0.17,0.28,0.0,0.028,0.0,0.0,0.99072,3.16,0.37,11.1
6.4,0.28,0.23,1.0,0.051,1.0,2.0,0.994,3.15,0.52,10.2
6.8,0.46,0.26,0.0,0.042,0.0,0.0,0.99114,3.38,0.51,12.0
5.7,0.25,0.26,3.0,0.049,2.0,1.0,0.99691,3.08,0.45,9.4
6.0,0.27,0.26,0.0,0.038,1.0,1.0,0.99125,3.46,0.43,11.1
6.2,0.43,0.49,1.0,0.045,0.0,1.0,0.9963,3.27,0.57,9.0
6.8,0.19,0.4,2.0,0.055,1.0,0.0,0.99532,2.98,0.56,10.5
6.4,0.24,0.32,0.0,0.041,0.0,1.0,0.99033,3.25,0.35,11.8
6.2,0.25,0.54,1.0,0.046,2.0,2.0,0.99454,3.19,0.7,10.4
8.6,0.485,0.29,1.0,0.026,0.0,0.0,0.9918,3.01,0.38,12.4
6.7,0.46,0.27,1.0,0.039,1.0,0.0,0.99129,3.16,0.44,12.4
7.4,0.32,0.27,0.0,0.049,1.0,2.0,0.99335,3.03,0.52,9.3
7.7,0.34,0.58,3.0,0.039,1.0,2.0,0.9978,3.06,0.49,8.6
7.4,0.29,0.29,0.0,0.045,2.0,2.0,0.9936,3.34,0.68,10.5
6.3,0.39,0.35,1.0,0.04,2.0,3.0,0.9941,3.12,0.66,10.1
7.5,0.26,0.3,1.0,0.027000000000000003,0.0,0.0,0.99085,3.15,0.38,12.0
6.5,0.29,0.3,2.0,0.051,0.0,2.0,0.99339,3.24,0.56,11.35
7.1,0.34,0.31,1.0,0.032,1.0,1.0,0.99166,3.35,0.47,12.3
7.2,0.4,0.62,2.0,0.041,2.0,3.0,0.9976,3.08,0.49,8.6
6.8,0.18,0.28,2.0,0.047,2.0,3.0,0.9952,3.22,0.53,10.5
9.4,0.17,0.55,0.0,0.049,0.0,0.0,0.9949,3.02,0.61,10.3
7.0,0.15,0.28,3.0,0.051,0.0,2.0,0.99792,2.96,0.39,9.0
6.3,0.2,0.37,3.0,0.045,2.0,1.0,0.99519,3.2,0.35,10.8
6.6,0.23,0.24,1.0,0.045,1.0,1.0,0.9922,3.15,0.64,11.3
7.6,0.2,0.3,3.0,0.056,2.0,3.0,0.999,3.14,0.46,8.9
5.7,0.16,0.32,0.0,0.036000000000000004,0.0,0.0,0.99111,3.26,0.48,11.0
7.2,0.23,0.39,3.0,0.058,1.0,3.0,0.9979,2.98,0.48,9.0
6.5,0.28,0.25,1.0,0.029,2.0,1.0,0.99074,3.17,0.44,12.2
7.0,0.46,0.2,4.0,0.046,1.0,2.0,0.99898,3.08,0.56,9.4
6.2,0.355,0.35,0.0,0.046,1.0,0.0,0.98822,3.06,0.46,13.6
6.7,0.25,0.34,3.0,0.048,1.0,2.0,0.9986,3.44,0.47,9.5
7.6,0.31,0.49,3.0,0.062,1.0,3.0,0.9989,3.22,0.53,9.0
7.3,0.33,0.22,0.0,0.041,1.0,2.0,0.99287,3.14,0.48,9.9
7.3,0.145,0.33,0.0,0.042,0.0,0.0,0.99012,3.1,0.37,11.8
6.1,0.23,0.45,2.0,0.094,1.0,2.0,0.99699,3.05,0.54,8.8
6.7,0.2,0.24,1.0,0.044,0.0,0.0,0.99348,3.12,0.33,10.2
6.9,0.35,0.74,0.0,0.044,0.0,1.0,0.992,3.13,0.55,10.2
4.9,0.345,0.34,0.0,0.068,1.0,1.0,0.99138,3.24,0.4,10.1
6.0,0.32,0.33,2.0,0.032,0.0,0.0,0.99258,3.1,0.43,12.1
6.0,0.28,0.29,4.0,0.051,1.0,2.0,0.99911,3.14,0.5,9.0
7.3,0.19,0.27,3.0,0.057,1.0,2.0,0.99807,2.94,0.41,8.8
6.6,0.19,0.28,3.0,0.042,2.0,1.0,0.99492,3.18,0.37,10.8
7.3,0.19,0.27,3.0,0.057,1.0,2.0,0.99807,2.94,0.41,8.8
6.2,0.25,0.47,3.0,0.048,2.0,3.0,0.9968,3.19,0.5,9.5
7.8,0.17,0.5,0.0,0.045,1.0,1.0,0.9904,3.16,0.4,12.0
6.3,0.25,0.22,0.0,0.048,1.0,2.0,0.99256,3.16,0.5,10.5
5.0,0.455,0.18,0.0,0.036000000000000004,1.0,1.0,0.98746,3.21,0.83,14.0
7.3,0.19,0.27,3.0,0.057,1.0,2.0,0.99807,2.94,0.41,8.8
6.2,0.36,0.14,2.0,0.036000000000000004,1.0,2.0,0.99622,3.27,0.5,9.4
7.4,0.28,0.42,4.0,0.066,2.0,3.0,1.0,2.96,0.44,9.1
7.8,0.16,0.41,0.0,0.026,0.0,1.0,0.991,3.02,0.78,12.5
6.7,0.4,0.22,2.0,0.052000000000000005,0.0,1.0,0.99576,3.22,0.45,9.4
5.7,0.255,0.65,0.0,0.079,0.0,1.0,0.99307,3.2,0.42,9.4
7.5,0.28,0.33,2.0,0.048,1.0,2.0,0.9974,3.37,0.59,10.1
6.1,0.6,0.0,0.0,0.042,0.0,0.0,0.9937,3.31,0.38,9.4
5.1,0.35,0.26,1.0,0.034,1.0,1.0,0.99188,3.38,0.4,11.5
5.8,0.36,0.32,0.0,0.033,0.0,0.0,0.9898,3.03,0.38,11.2
5.9,0.17,0.29,0.0,0.03,1.0,1.0,0.98913,3.41,0.33,13.7
6.8,0.21,0.55,3.0,0.053,1.0,2.0,0.99805,2.93,0.44,9.2
7.5,0.3,0.71,0.0,0.16,1.0,2.0,0.9948,3.08,0.42,8.9
6.4,0.33,0.28,1.0,0.04,0.0,0.0,0.9903,3.26,0.64,12.6
6.7,0.3,0.5,3.0,0.045,1.0,1.0,0.9974,3.04,0.53,8.9
5.4,0.46,0.15,0.0,0.026,0.0,1.0,0.98953,3.39,0.77,13.4
7.4,0.3,0.22,0.0,0.046,0.0,1.0,0.9928,3.08,0.77,10.4
7.1,0.17,0.4,3.0,0.047,1.0,2.0,0.99945,3.34,0.78,9.1
7.2,0.34,0.34,3.0,0.048,0.0,0.0,0.9942,3.19,0.4,11.7
6.6,0.44,0.32,0.0,0.095,0.0,0.0,0.98954,3.1,0.63,12.8
6.6,0.31,0.37,1.0,0.052000000000000005,0.0,2.0,0.99602,3.24,0.39,8.8
8.1,0.24,0.32,2.0,0.03,1.0,0.0,0.99407,3.11,0.42,11.8
7.0,0.35,0.17,0.0,0.049,0.0,1.0,0.99297,3.13,0.36,9.7
7.0,0.45,0.34,4.0,0.04,0.0,0.0,0.9976,3.07,0.38,11.0
8.7,0.45,0.4,0.0,0.067,0.0,0.0,0.9957,3.27,0.57,10.1
6.7,0.19,0.41,4.0,0.056,2.0,2.0,0.9995,3.2,0.44,8.8
4.9,0.33,0.31,0.0,0.016,1.0,2.0,0.98713,3.33,0.59,14.0
7.1,0.33,0.64,3.0,0.056,0.0,0.0,0.9972,3.05,0.39,9.2
6.6,0.31,0.38,4.0,0.058,0.0,2.0,0.9997,3.38,0.6,9.2
7.2,0.37,0.15,0.0,0.029,0.0,0.0,0.9903,3.3,0.59,12.6
6.8,0.3,0.24,1.0,0.123,1.0,1.0,0.9953,3.07,0.48,9.4
6.8,0.15,0.41,3.0,0.044,2.0,2.0,0.99742,3.24,0.78,10.2
6.8,0.4,0.29,0.0,0.044,0.0,0.0,0.9904,3.12,0.42,11.2
5.7,0.15,0.28,1.0,0.045,2.0,2.0,0.9913,3.22,0.27,11.2
6.7,0.35,0.32,2.0,0.032,0.0,1.0,0.99188,3.13,0.65,12.9
5.9,0.21,0.23,2.0,0.033,0.0,1.0,0.9944,3.38,0.59,10.9
5.9,0.37,0.1,0.0,0.057,1.0,1.0,0.9924,3.24,0.48,10.1
7.7,0.32,0.62,2.0,0.036000000000000004,2.0,2.0,0.9978,3.13,0.44,8.9
7.1,0.23,0.28,0.0,0.046,1.0,0.0,0.98997,3.12,0.31,12.0
6.5,0.21,0.4,2.0,0.041,1.0,1.0,0.99268,3.21,0.43,11.0
5.7,0.21,0.37,1.0,0.04,2.0,1.0,0.99332,3.29,0.62,10.6
6.4,0.21,0.44,2.0,0.045,1.0,2.0,0.9957,3.24,0.46,9.1
8.6,0.31,0.3,0.0,0.045,0.0,1.0,0.99249,2.95,0.39,10.1
6.1,0.34,0.21,1.0,0.042,0.0,1.0,0.99373,3.02,0.53,9.4
7.4,0.49,0.24,3.0,0.03,1.0,2.0,0.9953,3.13,0.51,12.0
4.4,0.46,0.1,0.0,0.024,1.0,1.0,0.98816,3.48,0.34,13.1
6.5,0.27,0.19,1.0,0.045,2.0,2.0,0.99364,3.16,0.34,10.1
9.9,0.49,0.23,0.0,0.087,0.0,1.0,0.9948,2.77,0.44,9.4
6.2,0.31,0.26,1.0,0.037000000000000005,1.0,2.0,0.9928,3.21,0.41,10.4
6.7,0.24,0.3,2.0,0.07,1.0,2.0,0.99666,2.86,0.46,8.9
6.2,0.28,0.27,2.0,0.03,0.0,1.0,0.99388,3.2,0.36,10.7
6.1,0.27,0.25,0.0,0.041,0.0,1.0,0.9929,3.08,0.54,9.0
6.2,0.38,0.42,0.0,0.038,1.0,1.0,0.99132,3.36,0.59,11.6
6.1,0.22,0.46,0.0,0.16,1.0,0.0,0.9884,3.19,0.33,13.4
7.8,0.26,0.49,0.0,0.027000000000000003,0.0,0.0,0.9919,3.03,0.32,11.3
8.5,0.19,0.56,4.0,0.055,1.0,2.0,1.00047,3.07,0.67,9.3
7.6,0.23,0.4,1.0,0.066,0.0,0.0,0.99488,3.17,0.8,9.7
5.7,0.265,0.28,1.0,0.036000000000000004,1.0,2.0,0.99299,3.36,0.44,10.8
6.3,0.21,0.58,2.0,0.081,1.0,1.0,0.9962,2.95,0.46,8.9
5.6,0.21,0.4,0.0,0.041,2.0,2.0,0.9901,3.22,0.95,11.6
7.3,0.19,0.49,4.0,0.058,1.0,1.0,0.9998,3.42,0.36,9.1
7.1,0.17,0.43,0.0,0.023,1.0,1.0,0.99067,3.11,0.56,11.7
6.8,0.11,0.27,2.0,0.044,1.0,0.0,0.99454,3.2,0.37,9.9
7.1,0.23,0.23,0.0,0.038,0.0,1.0,0.99157,3.05,0.37,11.3666666666667
7.5,0.17,0.34,0.0,0.035,0.0,0.0,0.9918,3.05,0.74,11.0
4.4,0.54,0.09,1.0,0.038,2.0,0.0,0.99022,3.41,0.4,12.2
6.5,0.29,0.52,2.0,0.049,1.0,3.0,0.99551,3.16,0.51,9.5
5.7,0.33,0.32,0.0,0.043,0.0,0.0,0.9897,3.31,0.5,12.3
7.9,0.255,0.26,0.0,0.026,1.0,3.0,0.9932,3.04,0.39,11.2
7.7,0.27,0.34,0.0,0.028,0.0,2.0,0.9911,2.99,0.48,12.1
6.2,0.19,0.29,1.0,0.045,1.0,1.0,0.99658,3.18,0.42,9.3
7.4,0.31,0.26,2.0,0.048,1.0,3.0,0.9964,3.26,0.36,9.1
6.3,0.37,0.51,1.0,0.048,1.0,2.0,0.9943,3.1,1.01,10.5
6.8,0.17,0.35,0.0,0.04,0.0,0.0,0.98961,2.91,0.57,12.0
7.4,0.28,0.5,3.0,0.049,1.0,1.0,0.9973,3.01,0.44,9.0
6.3,0.23,0.21,1.0,0.035,0.0,1.0,0.9942,3.36,0.33,10.1
7.3,0.29,0.37,2.0,0.044,1.0,3.0,0.9966,3.12,0.47,9.0
6.6,0.22,0.29,3.0,0.046,1.0,1.0,0.99834,3.05,0.5,9.1
6.1,0.22,0.49,0.0,0.051,0.0,0.0,0.9928,3.3,0.46,9.6
8.5,0.21,0.26,2.0,0.034,2.0,1.0,0.9945,3.05,0.37,11.4
6.3,0.32,0.32,0.0,0.03,0.0,0.0,0.98923,3.21,0.42,13.0
7.5,0.21,0.32,1.0,0.056,1.0,1.0,0.99393,3.11,0.52,10.2
6.7,0.265,0.22,2.0,0.048,2.0,3.0,0.9955,3.25,0.41,10.2
8.6,0.18,0.4,0.0,0.04,0.0,1.0,0.9923,2.94,0.32,10.2
7.4,0.16,0.3,3.0,0.056,1.0,2.0,0.99825,2.9,0.44,8.7
6.0,0.43,0.34,2.0,0.045,0.0,1.0,0.99222,3.03,0.37,11.0
6.9,0.32,0.15,2.0,0.046,2.0,2.0,0.9958,3.13,0.45,8.9
6.0,0.2,0.26,1.0,0.049,0.0,0.0,0.9928,3.15,0.42,11.0
6.1,0.36,0.58,3.0,0.044,1.0,1.0,0.9978,3.15,0.51,9.0
5.5,0.29,0.3,0.0,0.022,0.0,1.0,0.98869,3.34,0.38,12.8
6.8,0.32,0.39,2.0,0.026,1.0,1.0,0.99286,3.18,0.35,12.1
7.1,0.23,0.39,0.0,0.032,0.0,0.0,0.9898,3.25,0.4,12.7
6.9,0.16,0.35,0.0,0.043,0.0,2.0,0.9927,3.25,0.62,10.8
7.6,0.31,0.52,3.0,0.042,2.0,2.0,0.99839,2.98,0.47,9.1
8.7,0.3,0.34,1.0,0.018000000000000002,0.0,1.0,0.99474,3.12,0.49,11.2
7.4,0.49,0.24,3.0,0.03,1.0,2.0,0.9953,3.13,0.51,12.0
6.8,0.29,0.16,0.0,0.038,2.0,3.0,0.9922,3.15,0.47,10.0
7.3,0.33,0.4,1.0,0.038,1.0,1.0,0.992,3.03,0.3,11.9
6.2,0.32,0.5,1.0,0.048,2.0,2.0,0.9948,3.19,0.45,9.6
5.9,0.14,0.25,1.0,0.027000000000000003,1.0,1.0,0.9934,3.49,0.51,10.8
6.2,0.3,0.21,0.0,0.032,1.0,1.0,0.9889,2.97,0.42,12.2
8.6,0.31,0.3,0.0,0.045,0.0,1.0,0.99249,2.95,0.39,10.1
7.6,0.33,0.41,3.0,0.045,1.0,3.0,0.9989,3.18,0.64,9.1
6.3,0.695,0.55,3.0,0.056,2.0,3.0,0.99806,3.29,0.49,8.7
7.6,0.22,0.28,3.0,0.056,2.0,1.0,0.9983,2.99,0.3,9.2
7.3,0.23,0.27,0.0,0.035,1.0,1.0,0.99138,3.04,0.59,11.3
7.1,0.13,0.29,4.0,0.064,2.0,1.0,0.99737,3.16,0.41,9.7
6.1,0.18,0.36,0.0,0.038,0.0,3.0,0.9923,3.37,0.79,11.3
7.6,0.21,0.49,0.0,0.047,0.0,1.0,0.99178,3.15,0.48,11.1
5.9,0.34,0.25,0.0,0.042,0.0,1.0,0.99034,3.02,0.54,11.4
5.9,0.15,0.31,1.0,0.041,2.0,2.0,0.9945,3.52,0.46,10.5
